year,code,amount,last_amount,name,topname,depname,depcat,category,cat,ref,comment
2017,6.1.1.1-59060600201,19387000,35279000,工業行政及管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,工業行政,高雄市政府經濟發展局主管,6.1.1.1,"本年度預算數較上年度減列15,892千元，包括:
1.一般業務13,387千元，較上年度減列辦理岡山本洲產業園區道路路面更新計畫等經費15,277千元。
2.未登記工廠稽查暨臨登工廠輔導計畫6,000千元，較上年度減列委外稽查等經費615千元。"
2017,6.1.2.1-59060600301,112413000,183551000,公民營事業管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,公民營事業,高雄市政府經濟發展局主管,6.1.2.1,"本年度預算數較上年度減列71,138千元，包括:
1.一般業務105,684千元，較上年度減列智慧節電等計畫經費71,078千元。
2.土石採取(陸砂)管理業務1,621千元，較上年度減列機具託運費60千元。"
2017,6.1.3.1-61060600101,198637000,198795000,行政管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,一般行政,高雄市政府經濟發展局主管,6.1.3.1,"本年度預算數較上年度減列158千元，包括:
1.人員維持費193,600千元，較上年度增列約聘人員費用375千元。
2.基本行政工作維持費5,037千元，較上年度減列退休撫卹人員三節慰問金等經費533千元。"
2017,6.1.4.1-61060600201,2162000,63374000,產業服務與經營輔導,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,產業服務,高雄市政府經濟發展局主管,6.1.4.1,"本年度預算數較上年度減列61,212千元，包括:
1.一般業務2,162千元較上年度減列本市重點產業知識庫建置及特色烘焙產業之競賽等經費6,212千元。
2.上年度辦理高雄市自造者空間計畫、數位文創產業加值計畫、提升產業競爭力輔導計畫及地方產業創新研發推動計畫等經費，預算業已編竣，所列55,000千元如數減列。"
2017,6.1.5.1-61060600301,11894000,78856000,商業行政及管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,商業行政,高雄市政府經濟發展局主管,6.1.5.1,"本年度預算數較上年度減列66,962千元，包括:
1.國外旅費208千元，較上年度增列88千元。
2.人員維持費401千元，較上年度核實減列人事費550千元。
3.上年度辦理高雄市特色商店街區輔導再造及轉型計畫、爭取關鍵性會展活動在高雄及辦理三鳳中街環境改善規劃設計暨工程案等經費，預算業已編竣，所列66,500千元如數減列。"
2017,6.1.6.1-61060600401,251449000,177442000,招商行政及管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,招商行政,高雄市政府經濟發展局主管,6.1.6.1,"本年度預算數較上年度增列74,007千元，包括:
1.補助高雄市促進產業發展基金243,000千元，較上年度增列104,000千元。
2.國外及大陸地區旅費325千元，較上年度增列7千元。
3.上年度辦理高雄市策略性及重點產業招商引資暨創新計畫等經費預算業已編竣，所列30,000千元如數減列。"
2017,6.1.7.1-61060600501,130184000,160323000,零售市場及攤販管理,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,市場管理,高雄市政府經濟發展局主管,6.1.7.1,"本年度預算數較上年度減列30,139千元，包括:
1.一般業務10,402千元，較上年度增列補助高雄市促進產業發展基金等經費7,046千元。
2.市場督導行政70,228千元，較上年度減列左二市場等土地租金及美濃公有市場退場補償金等經費34,385千元。
3.市場興整建工程49,554千元，較上年度減列各公有零售市場設施改善工程1,000千元。
4.上年度辦理促參業務，預算業已編竣，所列1,800千元如數減列。"
2017,6.1.8.1-61060607901,283000,283000,第一預備金,高雄市政府經濟發展局主管,高雄市政府經濟發展局,高雄市政府經濟發展局,第一預備金,高雄市政府經濟發展局主管,6.1.8.1,仿照上年度預算數編列。
2017,7.1.1.1-60070700101,215119000,216253000,行政管理,高雄市政府工務局主管,高雄市政府工務局,高雄市政府工務局,一般行政,高雄市政府工務局主管,7.1.1.1,"本年度預算數之內容與上年度之比較如下:
1.人員維持費212,077千元，較上年
   度核實減列人事費576千元。
2.基本行政工作維持費3,042千元，
   較上年度減列三節慰問金經費
   558千元。"
2017,7.1.1.2-60070700102,3389000,4074000,業務管理,高雄市政府工務局主管,高雄市政府工務局,高雄市政府工務局,一般行政,高雄市政府工務局主管,7.1.1.2,"本年度預算數3,389千元，較上年度減列資訊業務經費685千元。"
2017,7.1.2.1-60070700301,893629000,953483000,工程企劃業務管理及,高雄市政府工務局主管,高雄市政府工務局,高雄市政府工務局,工程企劃行政管理,高雄市政府工務局主管,7.1.2.1,"本年度預算數較上年度減列59,854千元，包括:
1.工程企劃業務管理經費38,634千
   元，較上年度增列高雄市道路挖
   掘管理中心統包工程及教育部體
   育署補助等經費35,000千元。
2.市區道路及重劃區既有管線建置
   計畫經費21,400千元，較上年度
   增列內政部營建署補助經費
   17,942千元。
3.配合市區纜線下地工程分攤經
   費35,700千元，較上年度增列纜
   線下地工程經費8,700千元。
4.弱電、寬頻管道共同管理經費
   19,304千元，較上年度增列寬頻
   管道CLSM隆起路面改善工程經
   費5,065千元。
5.工程材料委外試驗經費38,585千
   元，較上年度減列委辦費等經費
   7,271千元。
6.台鐵捷運化-高雄市鐵路地下化計
   畫(配合款)經費700,000千元，較
   上年度減列116,000千元。
7.上年度辦理歸還台電公司路面修
   復費及行政作業費預算業已編竣
   ，所列3,290千元如數減列。"
2017,7.1.3.1-60070700401,188735000,48969000,建照審查及施工公安,高雄市政府工務局主管,高雄市政府工務局,高雄市政府工務局,建築管理,高雄市政府工務局主管,7.1.3.1,"本年度預算數較上年度增列139,766千元，包括:
1.新增建築物公共安全管理經費
   13,594千元。
2.建照審查施工管理及建築物公安
   使用管理經費153,281千元，較上
   年度增列內政部補助及招牌更新
   補助等經費130,293千元。
3.建築管理諮詢經費1,650千元，較
   上年度增列辦理建築技術諮詢業
   務等經費150千元。
4.推動無障礙友善環境改造計畫經
   費15,210千元，較上年度減列騎
   樓整平工程施作等經費4,271千
   元。"
2017,7.1.4.1-60070707901,100000,100000,第一預備金,高雄市政府工務局主管,高雄市政府工務局,高雄市政府工務局,第一預備金,高雄市政府工務局主管,7.1.4.1,仍照上年度預算數編列。
2017,7.2.1.1-60070710101,156336000,158505000,行政管理,高雄市政府工務局主管,高雄市政府工務局新建工,高雄市政府工務局新建工,一般行政,高雄市政府工務局主管,7.2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費155,859千元，較上年度核實減列人事費1,183千元。
2.基本行政維持費477千元，較上年度減列車輛購置及慰問金等經費986千元。"
2017,7.2.1.2-60070710102,1267000,1288000,業務管理,高雄市政府工務局主管,高雄市政府工務局新建工,高雄市政府工務局新建工,一般行政,高雄市政府工務局主管,7.2.1.2,"本年度預算數1,267千元較上年度減列總務管理其他業務租金等經費21千元。"
2017,7.2.2.1-60070710501,2545212000,2589120000,新建道路橋梁廣場地,高雄市政府工務局主管,高雄市政府工務局新建工,高雄市政府工務局新建工,道路橋梁廣場地景工程,高雄市政府工務局主管,7.2.2.1,"本年度預算數較上年度減列43,908千元，包括：
一、工程業務17,389千元，較上年度減列土地租金等經費15,156千元。
二、設備及投資2,527,823千元，較上年度減列28,752千元，本年度編列項目如下：
1.道路工程2,325,059千元。
2.橋梁工程83,821千元。
3.廣場及地景工程6,337千元。
4.市政建設工程及配合款112,606千元。"
2017,7.3.1.1-60070720101,408769000,409923000,行政管理,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,一般行政,高雄市政府工務局主管,7.3.1.1,"本年度預算數之內容與上年度之比較如下：
1. 人員維持費406,834千元，較上年度核實減列人事費1,094千元。
2. 基本行政工作維持費1,935千元，較上年度減列退休人員及遺族三節慰問金60千元。"
2017,7.3.1.2-60070720102,66325000,56801000,業務管理,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,一般行政,高雄市政府工務局主管,7.3.1.2,"本年度預算數66,325千元，較上年度增列土地租金及運輸設備等經費9,524千元。"
2017,7.3.2.1-60070720601,313000,313000,機械車輛保養廠管理,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,維護保養廠管理,高雄市政府工務局主管,7.3.2.1,本年度預算數313千元，係辦理工程機械車輛機具之養護經費，與上年度同。
2017,7.3.2.2-60070720602,5694000,5694000,拌合場管理,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,維護保養廠管理,高雄市政府工務局主管,7.3.2.2,"本年度預算數5,694千元，係辦理熱拌瀝青拌合廠之操作、維護及營運經費，與上年度同。"
2017,7.3.3.1-60070720701,2550000,2550000,道路橋梁養護及災害,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,公共設施養護,高雄市政府工務局主管,7.3.3.1,"本年度預算數2,550千元，係辦理本市道路橋梁、涵洞、駁坎之維護經費，與上年度同。"
2017,7.3.3.2-60070720702,529999000,509726000,路燈裝護,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,公共設施養護,高雄市政府工務局主管,7.3.3.2,"本年度預算數較上年度增列20,273千元，包括：
1. 全市路(園)燈等水電費469,801千元，較上年度增列20,912千元。
2. 上年度辦理補助各大樓燈景夜間照明之電費預算業已編竣，所列639千元如數減列。"
2017,7.3.3.3-60070720703,207617000,209209000,公園綠地道路公共設,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,公共設施養護,高雄市政府工務局主管,7.3.3.3,"本年度預算數較上年度減列1,592千元，包括：
1. 新增公園綠地登革熱疫情防治經費2,110千元。
2. 內政部營建署補助104年至106年高雄新市鎮綜合示範社區既埋垃圾清除及整地工程公共設施維護管理計畫5,244千元，較上年度增列785千元。
3. 台電公司大林發電廠認養補辦預算辦理105年度中央公園清潔維護2,620千元，較上年度增列130千元。
4. 內政部105年度國家重要濕地保育行動計畫補助補辦預算2,870千元，較上年度減列370千元。
5. 上年度辦理內政部營建署補助補辦預算高雄新市鎮第1期發展區綜合示範區植栽等行道樹管理維護計畫預算業已編竣，所列4,247千元如數減列。"
2017,7.3.4.1-60070720801,1639449000,1995101000,公共設施改善工程,高雄市政府工務局主管,高雄市政府工務局養護工,高雄市政府工務局養護工,公共建設,高雄市政府工務局主管,7.3.4.1,"本年度編列公共設施改善工程經費1,639,449千元。"
2017,7.4.1.1-72070730101,89422000,86601000,行政管理,高雄市政府工務局主管,高雄市政府工務局違章建,高雄市政府工務局違章建,一般行政,高雄市政府工務局主管,7.4.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費83,344千元與上年度
   同。
2.基本行政工作維持費6,078千元，
   較上年度增列購置小型客貨車及
   重建資訊管理系統等經費2,821
   千元。"
